id,date,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13
544575,2021-03-10,Köhnə tikili,4 / 2,98,3,Kupça,75500,Vasitəçi / Rieltor,Sumqayit seheri 3 kv 4/3 cenub kunc 3 otaq. Stalinka lahiyesidi. otaq cox hundur ve genisdi . Qiymet 75 500 Azn,17,Sumqayıt,3-cü məhəllə,"",""
544574,2021-03-10,Köhnə tikili,9 / 1,45,2,Kupça,92000,Əmlak sahibi,"Gənclik m.st piyada 10dəq məsafədə K.Rəhimov küç,Abu Arena ş/s ilə üzbəüz  beletaj mənzil satılır.Mənzil 2 otaqlıdır(studiya),təmirlidir.Qaz,su,işıq daimi,istilik sistemi kombi.Mənzil bəzi əşyalarla birgə satılır (2 kondisioner,divan,tv stend,mətbəx mebeli qalır).Hər şəraitli,təmiz və səliqəli evdir.Şəkillər mənzilə aiddir.İpotekaya yararlıdır.Proyekt eksperimental.Bina 1990ci ildə tikilib.Ətrafda hər cür infrastruktur mövcuddur.Özüm satıram.Xahiş olunur yalnız real alıcılar zəng etsin.Qiymət 92 min manat sondur.",11,Bakı,Nərimanov rayonu,metro. Gənclik,""
544572,2021-03-10,Yeni tikili,11 / 9,37,1,Kupça,35000,Vasitəçi / Rieltor,20 yanvardan 199 marşrtun sonuncu dayanacagi,11,Xırdalan ş.,"","",""
544570,2021-03-10,Köhnə tikili,14 / 8,38,1,Kupça,38000,Vasitəçi / Rieltor,"Sumqayıt ş. 45-ci məhəllə 14/8-də 1 otaq mənzil satılır.Orta təmirli evdir.Qaz,Su,İşıq daimidir.Kombisi var.Parka panoraması var.Hal-hazırda kirayə (150 azn) qalan var.Xahiş olunur real alıcılar əlaqə saxlasın. Mənzil 14 mərtəbə kimi tanınan binada yerləşir.",14,Sumqayıt,45-ci məhəllə,"",""
544569,2021-03-10,Köhnə tikili,9 / 5,101,4,Kupça,165000,Vasitəçi / Rieltor,"Mənzil orta blokda yerləşir, keçmiş Continental marketin binası.XIDMET HAQQI 1 FAIZDIR...MENZIL 9 MERTEBELI BINANIN 5 CI MERTEBESINDE YERLESIR.HESEN ELIYEV PR KECMIS INQLAB AZADLIGIN KESIWMESI...  Köhnə tikili  Sahə 101 m2  Otaqların sayı 4  Yerləşdiyi mərtəbə 5  Mərtəbə sayı 9  Təmiri Yaxşı təmirli  Sənədin tipi Çıxarış (Kupça)",12,Bakı,Nərimanov rayonu,metro. Gənclik,""
544568,2021-03-10,Yeni tikili,17 / 4,105,3,Kupça,185000,Vasitəçi / Rieltor,"NEO-CLASSIC STYLE TEMIR!!!!!  Nerimanov rayonu Azadlıq prospekti  ilə Həsən Əliyev küçələrinin kəsişməsində, “BRAVO” marketin və Kontakt Home arxasında, Yeni yüksək səviyyədə inşa edilmiş PEARL CONSTURTION kompleksdə Ideal planirovka olunmuş, 2 otaqdan 3 otaqa cevirilmiş Super Təmirli mənzil satılır. Ümumi sahəsi 103 kv/m-dir. 18 mərtəbəli binanın 4-cü mərtəbəsindədir. Təmirdən sonra yaşayiş olmayib. Döşəməsi parketdir. Quraşdırılmış mətbəx mebeli və məişət texnikası ilə. Sanitar qovşağı duş kabinasıyla. Binanın mühafizəli böyük həyəti, mərmər döşənmiş bloku, 2 mərtəbəli yeraltı qarajı, 2 ədəd lifti, böyük həyəti uşaq meydançası ilə, Yaxşı inkişaf etmiş infrastrukturu, parklar,məktəb, uşaq bağçası, supermarketlər. Şəhərin bütün istiqamətlərinə hərəkət edən avtobus və avtomobil yollarının üstü, iri marketlərin, müxtəlif iaşə obyektlərinin yaxınlığı, məktəb, bağça, fitness, gözəllik, sağlamlıq mərkəzlərinin yaxınlığı binanın üstünlüklərindəndir. QAZ, SU, ISIQ DAIMIDIR. KUPCA binaya verilir. Cox tezlikle kupcani goturecek.   Ofis xidmet haqqi 1% teskil edir.",15,Bakı,Nərimanov rayonu,metro. Gənclik,""
544564,2021-03-10,Yeni tikili,20 / 13,120,3,Kupça,197000,Vasitəçi / Rieltor,nesimi rayonu semed vurqun küçesinde inam mtk da yeni tikilide temirli menzil satılır.binada qaz var.menzilin kupçası var.,16,Bakı,Nəsimi rayonu,metro. 28 May,""
544561,2021-03-10,Yeni tikili,16 / 5,120,3,Kupça,250000,Vasitəçi / Rieltor,Təcili 28 May metrosunun təzə cixişina yaxin  kecmiş Qarabag qostinicanin yaxinliginda  QAZ və KUPCA olan Yeni tikili binada sahəsi  120 kv olan 3x otaqli tam təmirli mənzil satilir  16/5 ci mərtəbəsində yerləşir. təmir zamani yuksək keyfiyyətli materiallardan və aksesuarlardan istifadə olunub. Kombi cekilib  isti pol var. oboylar taninmiş brend maqazinlerden alinib. metbex mebeli qapilar  taninmiş firmalarin mehsuludur. temir şəxsi yaşayiş ücün olunub. binada tam yaşayiş var  digər suallara tel vasitəsi ilə cavab verilər  qiymətdə endirim olacaq    Şirkətin zəhmət haqqisi 1% təşkil edir    Bütün bölmələr,16,Bakı,Nəsimi rayonu,"",""
544560,2021-03-10,Köhnə tikili,5 / 3,57,4,Kupça,115000,Vasitəçi / Rieltor,"Nizami rayonunda, Oskar Şadlıq sarayının yaxınlığında  5 mərtəbəli Kiyev  layihəli binanın 3-cü mərtəbəsində qanuni 4 otaqlı, TAM TƏMİRLİ mənzil satılır. Kupçada mənzilin sahəsi 57 KV.M. olaraq qeyd olunub. Su, işıq, qaz daimidir. Mənzildə hər şərait var. 3 ədəd kondisioner quraşdırılıb. Orta mənzildir. Mərkəzi istilik sistemi ilə təmin olunub. Əlverişli infrastruktura malikdir. Yaxınlığında metro, məktəb, bağça, supermarketlər, müxtəlif ticarət və xidmət obyektləri yerləşir.  Real müştəri olduğu təqdirdə, qiymətdə razılaşmaq olar.",10,Bakı,Nizami rayonu,metro. Neftçilər,""
544559,2021-03-10,Yeni tikili,13 / 5,200,5,Kupça,450000,Vasitəçi / Rieltor,"SEHERIN MERKEZINDE GAZLI KUPCALI SEHERE VE DENIZE GOZEL MANZARALI NAVASTROYKADA MENZIL SATILIR.    Genclik metrosu ZOO PARKNI yaxinliginda yeni tikili 13 mertebeli binanin 5-ci mertebesinde 200 kv, 5 otaqli, yaxsi-temirli menzil satilir!! menzil kesintisiz qaz, su, isiq,QUPCA, kondisioner, KOMBI istilik sistemi, seyf qapi, daim islek veziyyetde 2 lift, heyetyani sahede parking zone, mekteb, market, usaq bagcasi, gozellik salonu, fitness merkezi, idman kompleksi, restoran ve kafeler, eczaxana, xestexana, merkezi yolun yaxnliginda-elverisli yerde yerlesir!!    Real Alicilara eve baxandan sonra endirim olunacakdir.    O ETRAFDA, ELAVE COXLU MENZILLERIMIZ DE MEVCUDDUR MERAQLANANLAR ELAQE SAXLAYABILER",10,Bakı,Nərimanov rayonu,metro. Gənclik,""
362985,2021-03-10,Yeni tikili,16 / 7,63,2,Kupçasız,80500,Əmlak sahibi,Xalqlar dostluğu metrosuna 5 dəq məsafədə 34 nömrəli polis idaresinin yaxınlığında 16 mərtəbəli binanın 7 ci mərtəbəsində mənzil təcili satılır. Evin ümumi sahəsi 63 kvmdir. 2 otağa düzəldilib.  Binada QAZ var. Kompleksinin 1ci mərtəbəsində 400nəfərlik uşaq bağçası fəaliyyat göstərəcək Gənc ailələr üçün ideal yerdir. Kompleksin yeraltı dayanacağı sakinlərin istirahəti üçün kiçin parkı var.  Ətraflı məlumat üçün zəng və ya vatsapla əlaqə saxlaya bilərsiniz.,3,Bakı,Xətai rayonu,Əhmədli,metro. Xalqlar Dostluğu
544558,2021-03-10,Yeni tikili,18 / 10,92,2,Kupça,189000,Vasitəçi / Rieltor,"✔Təcili satılır,dəyərindən ucuz ✔Yeni təmirdən çıxmış mənzil ✔Qaz,kupça ✔2 otaq,ayrı-ayrı,yelçəkən ✔32 kv.m geniş kvadrat zal ✔N.Nərimanov metrosuna 5 dəq məsafə,Respublika Bankın arxası,İdeal,Nənəmin təndiri,Metropark,saatlı bina obyektlərinə yaxın. ✔Araz2011 mtk",12,Bakı,Nərimanov rayonu,metro. Nəriman Nərimanov,""
411827,2021-03-10,Yeni tikili,11 / 10,50,2,Kupçasız,40000,Vasitəçi / Rieltor,20 yanvardan 199 nömrali marşrrun sonuncu dayanacagi,6,Xırdalan ş.,"","",""
411015,2021-03-10,Yeni tikili,5 / 3,48,2,Kupça,20000,Vasitəçi / Rieltor,Xırdalan şəhərin mərkəzində 4 mərtəbəli binanın 3 cü mərtəbəsində 48 kvm yeni təmirdən çıxmış mənzil satılır. Ev1 otaqdan 2 otağa düzəldilib.İstilik sistemi kombidir. Binada qaz var.  Mənzili kerdit şərtilə satılır. İlkin ödəniş 20000 azn etməklə qalan məbləği 36 aya qədər 778 azn ödəməklə sahib ola bilərsiniz. Satışda bundan başqada evlərimiz var.,6,Xırdalan ş.,"","",""
495969,2021-03-10,Yeni tikili,11 / 6,47,1,Kupça,38000,Vasitəçi / Rieltor,Tam dolu aşali manzil har bir şaraitli 20 yanvardan 199 nömrali marşrtun sonuncu dayanacagi,5,Xırdalan ş.,"","",""
544553,2021-03-10,Yeni tikili,17 / 7,155,3,Kupça,360000,Vasitəçi / Rieltor,"XETAI MT YAXINLIGINDA QAZLI KUPCALI NAVASTROYKADA IPOTEKAYA YARARLI MENZIL SATILIR.    Xetai Metrosu MESSENAT HOLDINGIN YANINDA yerlesen yeni tikili 17 mertebeli binanin 7-cu mertebesinde 155 kv radnoy 3 otaqli (KUXNA ILE ZALIN ARASINDA KI DUVAR GOTURULUP ZAL GENISLENDIRILIP) , yaxsi temirli menzil satilir!! menzil kesintisiz qaz, su, isiq,metbex mebeli, kondisioner, kombi istilik sistemi, seyf qapi, daim islek veziyyetde lift, heyetyani sahede parking zone, mekteb, market, usaq bagcasi, gozellik salonu, fitness merkezi, idman kompleksi, restoran ve kafeler, eczaxana, xestexana, merkezi yolun yaxinliginda-elverisli yerde yerlesir!!    REAL ALICIYA EVE BAXILANDAN SONRA ENDIRIM OLUNACAK    O ETRAFDA, ELAVE COXLU MENZILLERIMIZ DE MEVCUDDUR MERAQLANANLAR ELAQE SAXLAYABILER.",10,Bakı,Xətai rayonu,metro.  Xətai,""
495958,2021-03-10,Yeni tikili,11 / 9,37,1,Kupça,38000,Vasitəçi / Rieltor,Tam dolu aşali har bir şaraitli,6,Xırdalan ş.,"","",""
495952,2021-03-10,Yeni tikili,11 / 3,47,1,Kupça,33000,Vasitəçi / Rieltor,Orta tamrli manzil tam aşalaryla birlkda 20 yanvardan 199 nömrali marşrtun sonuncu dayanacagi,6,Xırdalan ş.,"","",""
495929,2021-03-10,Yeni tikili,11 / 9,50,2,Kupça,37400,Vasitəçi / Rieltor,Orta tamirli manzil har bir şaraitli 20 yanvardan 199 nömrali marşrtun sonuncu dayanacagi,9,Xırdalan ş.,"","",""
461163,2021-03-10,Yeni tikili,5 / 2,55,2,Kupça,49500,Vasitəçi / Rieltor,Xırdalan şəhəri İcra hakimyyətinin yaxınlığında 5 mərtəbəli binanın 2 ci mərtəbəsində 2 otağa düzəldilmiş mənzil satılr. Mənzilin sahəsi 56 kvm. İstilik sistemi kombidir. Ətraflı məlumat üçün zəng və ya vatsapla əlaqə saxlaya bilərsiniz. Satışda bundan başqada mənzillərimiz var,7,Xırdalan ş.,"","",""
544550,2021-03-10,Yeni tikili,18 / 4,220,4,Kupça,244000,Vasitəçi / Rieltor,ÇOX TƏCİLİ ŞƏHƏRİN MƏRKƏZİNDƏ !!!    İPOTEKAYA YARARLI !!! QAZ+KUPÇA !!!    Nəsimi rayonunda Koala parkın yanında 18mərtəbəli yeni tikilinin 3cü mərtəbəsində radnoy 4otaqlı podmayak mənzil satılır.Binada 24 saat mühafizə 2 sürətli lift şlaqbaun giriş yeraltıqarajı var.Mənzilin parka və binanın həyətə baxışı var.Yaxınlıqda 1 çox supermarketlər ailəvi restoranlar ticarət obyektləri var,11,Bakı,Nəsimi rayonu,"",""
544549,2021-03-10,Köhnə tikili,5 / 2,42,2,Kupça,60000,Vasitəçi / Rieltor,Menzil tacili deyerinden ucuz satılır. Menzilin artırması var təsirlidir hecde qanuni 2-otaqdan seçilmir. Menzil 2-otaga düzəldilib. Bu vəziyətdə 350 m kiraye vermey olar. Menzilin senedleri qaydasındadı alqı satqya hazırdı.,15,Bakı,Nizami rayonu,metro. Qara Qarayev,""
502386,2021-03-10,Köhnə tikili,9 / 5,45,2,Kupça,41500,Vasitəçi / Rieltor,"146 nomreli mektebin yaninda 1-2 ye duzeldilmis  leninqrad layheli menzil tecili olaraq satilir , senedleri tam qaydasinda",8,Bakı,Suraxanı rayonu,Qaraçuxur qəs.,metro. Neftçilər
544545,2021-03-10,Köhnə tikili,5 / 3,30,1,Kupça,55500,Vasitəçi / Rieltor,"m.İnşaatçılar,  BAKU MALL  və  ZİRAAT BANK ın yaxınlığında, 3/5, 30 kv, orta təmirli, əşyalı, 1 otaqlı mənzil satılır. İşıq, qaz, su daimidir. Mərkəzi istilik. İnternet, kabel televiziyası,  wi-fi  var. Ətrafında inkişaf edilmiş infrastruktur var. Real alıcıya endirim olacaq. Alıb kirayə vermək əla variantdır. 1% şirkətin xidmət haqqı.    м.Иншаатчылар, рядом с  BAKU MALL  и  ZİRAAT BANK  ом, 3/5, 30 кв, продается 1 комнатная квартира со средним ремонтоми мебелью и техникой. Свет, газ, вода постоянно. Централизованное отопление. Интернет, кабельное телевидение,  wi-fi  есть. Рядом развитая инфраструктура. Реальному покупателю будет скидка. Для сдачи в аренду идеальный вариант. 1% за услуги компании.",18,Bakı,Yasamal rayonu,Yasamal qəs.,metro. İnşaatçılar
544543,2021-03-10,Yeni tikili,14 / 12,135,3,Kupça,330000,Vasitəçi / Rieltor,"SUPER TEKLIF !!   AF COM   PLAZANIN binasinda KUPCALI, QANUNI 3 OTAQ !!  TECILI SATILIR !!    Nesimi rayon, Hərbi Prokuraturanın, Nəsimi Rayon Baş Polis idarəsinin arxasında, Qanuni 3 otaq ela temirli 14 mertebeli binanin 12 ci mertebesinde, 133 kv menzil satilir .  Binada qaz, isiq , su daimidir. Istilik sistemi kombidir. Mənzil yüksək keyfiyyətli təmir edilib, təmirdən sonra 7 ay yaşayış olubdur. 2 yataq otağı, qonaq otağı, mətbəx, s/q, qarderob otağı və 2 balkonu var. Şəhərə gözəl mənzərəsi var. Gir yasa menzildir. Elave melumat ucun elaqe saxlayin.  Komissiya haqqi 1 %",13,Bakı,Nəsimi rayonu,metro. 28 May,""
544540,2021-03-10,Köhnə tikili,5 / 4,55,2,Kupça,100000,Vasitəçi / Rieltor,"KUPCA VAR ! ! !     SATILIR ! ! ! Metbuat prospekti Nesriyyat evi ile uzbeuz binadan menzil satilir. ELMLER AKADEMIYASI metrosuna 5 deqiqelik mesafede yerlesir.  Menzil qanuni olaraq 2 otaqdir. Yelceken menzildir. Her iki terefe eyvan var, KUNC DEYIL !  ortadir. Merkezi istilik sistemi movcuddur.  Qaz,su,isiq daimidir.       Ofis haqqi- 1 %",11,Bakı,Yasamal rayonu,metro. Elmlər Akademiyası,""
544537,2021-03-10,Yeni tikili,17 / 6,56,2,Kupça,51000,Əmlak sahibi,"Goy qursagi yasayis kompleksinde 2 otaqli temirli menzil satilir.Menzil STUDIYA tipli iki otaqdir.Komplek 2 zabratdan sonra yol kenarinda yerlesir, kmpleksde usaq eylence meydancasi, stadion,genis istirahet parki,hipermarket 24 saat muhafize yangin siqnalizasiya sistemleri,yer alti ve yer ustu dayanacaqlar,generator,muasir liftler var.Qaz ve su 24 saat fasilesiz verilir.Koroglu metrosuna 15 deqiqe mesafede yerlesir.Dayanacag yaxin mesafededi 173 217 185 marsurtlari ile rahatliqla gedis gelis mumkundu.Suret qatari binan yanindadi coox rahatliqla sehere gedis gelis mumkundu.Menzilin kupcasi texpasportu var.Metbex mebeli var,isteye bagli olaraq evdeki esyalarlada birge satila biler",9,Bakı,Sabunçu rayonu,metro. Koroğlu,""
544536,2021-03-10,Yeni tikili,10 / 9,300,9,Kupça,380000,Vasitəçi / Rieltor,"Nizami m yaxinliginda yerlesir,Ust mərtəbədə, giriş, 5 ədəd geniş yataq otağı və 2 ədəd sanuzel, Aşağı mərtəbədə 56 kvmlik zal, xol, geniş mətbəx və sanuzel.Qaz işıq su daimidi Kupçada var hər iki mərtəbəyə.10 mertebeli binanin 9-10 mertebeleri.Statistikanin yaxinliginda .Cox Tecili satildigi ucun qiymet 380000 azn",8,Bakı,Yasamal rayonu,metro. Nizami,""
544535,2021-03-10,Köhnə tikili,9 / 5,63,2,Kupça,105000,Vasitəçi / Rieltor,"Şəhərin mərkəzində Qış Parkı ilə üzbəüz 9 mərtəbəli köhnə tikili binanın 5-ci mərtəbəsində 2 otağlı 63 kv mənzil DƏYƏRİNDƏN AŞAĞI QİYMƏTƏ SATILIR!!! Mənzilin Qış Parkına və Şəhərə Gözəl Mənzərəsi var...Yelçəkəndir..Qaz,su,işıq daimidir...Mənzil küncdü amma heç bir nəmişdik yoxdu,yaxşı izolyasiya olunub..Bina təzə liftlə təmin olunub..Avtodayanacağı var...Yaxınlıqda məktəb,uşaq bağçası,Bravo market,mağazalar və digər obyektlər fəaliyyət göstərir..Əlavə məlumat üçün əlaqə saxlaya bilərsiz...",10,Bakı,Nəsimi rayonu,metro. 28 May,""
544533,2021-03-10,Yeni tikili,13 / 4,102,2,Kupça,86500,Vasitəçi / Rieltor,"PODMAYAK MƏNZİL SATILIR!!!  QAZ + KUPÇA  - Yasamal Rayonu Yeni Yasamal da 77 nömrəli avtobusun son dayanacağında yerləşən  -  Yüksək Keyfiyyətlə inşa olunmuş  -  13 mərtəbəli binanın 4-cü mərtəbəsində  -  ümumi sahəsi 102 kv.m  -  2 otaqlı  - Təmirsiz  - mənzil satılır.  -  İşıqlı geniş mənzildir.  - Qaz,su,işıq daimidir.  -  Sənədləri qaydasındadır, alqı-satqıya hazırdır,  -  Mənzilin sənədi kupçadır.  - Bina kupçalıdır.  -  Bina çox gözəl infrastruktura malik bir ərazidə yerləşir, bir çox iaşə obyektləri, avtodayanacaq binanın yaxınlığındadır.  -  Qiymət; 86.500 AZN.(NƏĞD SATILIR.)  - ofis haqqı 1% təşkil edir.",16,Bakı,Yasamal rayonu,Yeni Yasamal qəs.,metro. İnşaatçılar
526047,2021-03-10,Yeni tikili,16 / 3,65,2,Kupça,64000,Vasitəçi / Rieltor,Xirdalanda heyder eliyev prospektinin kenarinda 16 mertrbeli binanin 3 ci mertebesi 2 otaqli temirden yeni cixmiw  super temirli  menzil menizilin temirinde bahali materiallardan istifade olunib balkon prospkte baxir binada qaz su iwiq daimdir 24 saat muhafize binanin  suretli 2 lifti bina tam yawawli binadir dayanacaga yaxindir sened kupca satiwda bawqa menzillermzde var,1,Xırdalan ş.,"","",""
544531,2021-03-10,Yeni tikili,17 / 6,113,3,Kupça,115000,Vasitəçi / Rieltor,"Ehmedli metrosundan uzu Diaqnoz tibb merkezine qalxanda,Telnov kucesi kesismesinde,yeni tikili binada 2 den 3 otaga duzelme temirli menzil satilir.  Sened muqaviledir.  Yataq otaginin biri vtoroy svet (iknci isiqla) duzelib.",10,Bakı,Xətai rayonu,metro. Əhmədli,""
355594,2021-03-10,Köhnə tikili,10 / 8,42,1,Kupça,42000,Vasitəçi / Rieltor,"yeni guneslide d masivinde 64 marsrutun axirinci dayanacaginda  bir otaqdan ibaret  olan orta temirli menzil tecili olaraq satilir , senedleri tam qaydasinda , real musderiye yerinde  razilasmaq olar",5,Bakı,Suraxanı rayonu,Yeni Günəşli qəs.,metro. Xalqlar Dostluğu
544525,2021-03-10,Yeni tikili,19 / 6,151,3,Kupça,234000,Vasitəçi / Rieltor,"TECILI SATILIR!!!!!Nizami m. yaxınlığında yerləşir.Yüksək keyfiyətdə inşa edilmiş,elit binadır.Qazı,kupçası var.19 mərtəbəli binanın 6cı mərtəbəsində yerləşir.Panoraması şəhərə və dənizədir.Təmirsizdir,sərbəst planlaşdırma mümkündür,arakəsmələr yoxdur.3 sürətli lifti var,girişi mərmərdir.Mərtəbədə 4 mənzil var.Binada qaz su isiq daimidir.24/7 muhafize xidmeti.  Etrafli melumat ucun elaqe saxlaya bilersiz.",16,Bakı,Yasamal rayonu,metro. Nizami,""
544523,2021-03-10,Köhnə tikili,5 / 1,38,2,Kupça,60000,Vasitəçi / Rieltor,"Yasamal rayonu,Elmlər metrosu,Musabeyov parkinin yanında köhnə tikili Xruşovka layihəli 5 mərtəbəli binanın 1-ci mərtəbəsində,ümumi sahəsi 38 kv/m olan 2 otaqlı(1dən 2 düzəlmə artirma yolu ilə) yaxşı təmirli Tam ƏŞYALI mənzil satılır.Qaz,su,işıq daimdir,istilik sistemi mərkəzidir.Mənzil orta blokda yerləşir.Bina infrastruktur cəhətdən əlverişli ərazidə yerləşir..Sənəd Kupçadır.Qiymət 60.000 manat.",13,Bakı,Yasamal rayonu,Yasamal qəs.,metro. Elmlər Akademiyası
544522,2021-03-10,Yeni tikili,16 / 3,145,4,Kupçasız,270000,Vasitəçi / Rieltor,Xətai metrosunun yanında yeni tikili 16 mərtəbəli binanın 3 cü mərtəbəsində ümumi sahəsi 145 kv olan 4 otağa düzəlmiş əla təmirli mənzil satılır. Binada qaz var kupça almaq olar. Mənzil içindəki əşyalarla birgə satılır. Ətraflı məlumat üçün əlaqə saxlaya bilərsiz,13,Bakı,Xətai rayonu,metro.  Xətai,""
544520,2021-03-10,Yeni tikili,21 / 5,170,3,Kupça,310000,Vasitəçi / Rieltor,"SEHERIN MERKEZINDE GAZLI KUPCALI SEHERE GOZEL MANZARALI NAVASTROYKADA MENZIL SATILIR.    Genclik metrosunun ZOOPARKIN yaxinliginda yeni tikili 21 mertebeli binanin 5-ci mertebesinde 170 kv, 3 otaqli, yaxsi-temirli menzil satilir!! menzil kesintisiz qaz, su, isiq,QUPCA, kondisioner, KOMBI istilik sistemi, seyf qapi, daim islek veziyyetde 2 lift, heyetyani sahede parking zone, mekteb, market, usaq bagcasi, gozellik salonu, fitness merkezi, idman kompleksi, restoran ve kafeler, eczaxana, xestexana, merkezi yolun yaxnliginda-elverisli yerde yerlesir!!    Real Alicilara eve baxandan sonra endirim olunacakdir.    O ETRAFDA, ELAVE COXLU MENZILLERIMIZ DE MEVCUDDUR MERAQLANANLAR ELAQE SAXLAYABILER",9,Bakı,Nərimanov rayonu,metro. Gənclik,""
544515,2021-03-10,Yeni tikili,17 / 14,86,2,Kupçasız,174000,Vasitəçi / Rieltor,"Renessans Palace находиться в районе Ясамал недолеко от м/с «Эльмляр Академиясы», на проспекте Г. Джавид. с самыми высокими стандартами проживания, где понятие «дом» приобретает новый смысл. Предусмотрены абсолютно все условия для комфортной жизни. Оригинальная архитектура, престижный жилой комплекс с широкими возможностями для досуга… это жилой проект бизнес класса , продается 2-х комнатная переделанная в 3-х комнатную квартиру . 85 кв.м, 17/14-й – этаж. Покупая жилье в комплексе «Renessans Palace», вы можете быть уверенными, что приобретаете качественную квартиру и осуществляете выгодное инвестирование. Корпуса возводятся по технологии – монолитный железобетонный каркас. Утепленный фасад, выполненный в светлой цветовой гамме стиля неоклассицизма подчеркивает выразительный облик постройки, а также обеспечивает комфортный микроклимат в квартирах комплекса в любое время года: зимой он эффективно удерживает тепло в помещениях, предохраняет от морозов и сквозняков, а летом поддерживает оптимальную температуру, препятствуя проникновению теплого воздуха. A это, в свою очередь, позволяет сохранить около 30% энергии. Также при разработке инженерных систем учтена каждая мелочь, и к услугам жителей представлены последние достижения технологического прогресса: от оптико волоконных коммуникаций до скоростных лифтов. Благоустройство территории, дизайнерское оформление, содержание объектов собственной инфраструктуры — все подчинено идее создания зоны городского комфорта европейского уровня. Это маленький и уютный мир, где есть все, что нужно для спокойной и комфортной жизни. Самыми престижными и привлекательными, с точки зрения проживания, на сегодняшний день считаются квартиры в Ясамальском районе. По оценкам специалистов, одной из сейсмически устойчивых зон является Ясамальский район, который наименьшим образом подвергается подземным толчкам. Именно поэтому комплексы, построенные на этой территории, являются одними из самых безопасных.Согласно стандартам жилья премиум-класса в комплексе предусмотрены многоуровневые подземные парковки на 1551 автомобилей. 3-х этажная подземная парковка с высотой 3,30 – 5.00 м, полностью избавит вас от проблемы парковки. Бесшумные скоростные лифты, спускающиеся до парковки, также довезут вас до квартиры.",10,Bakı,Yasamal rayonu,metro. Elmlər Akademiyası,""
